"table_name","table_comment","column_name","is_primary_key","data_type","is_nullable","column_comment","ordinal_position"
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","dun_price","0","character varying(8)",False,"卸販売_単価",30
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","dmonetary_amount","0","character varying(10)",False,"卸販売_金額",31
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","dbefor_dc_price","0","character varying(8)",False,"卸販売_値引前単価",32
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","dafter_dc_price","0","character varying(8)",False,"卸販売_値引後単価",33
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","dbefor_st_dt","0","character varying(6)",False,"卸販売_前発伝年月日",34
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","dbefor_slip_nm","0","character varying(7)",False,"卸販売_前伝票番号",35
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","dgoods_nm","0","character varying(40)",False,"卸販売_商品名",36
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","ddelivery_nm","0","character varying(20)",False,"卸販売_納入先名",37
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","djan_cd","0","character varying(4)",False,"卸販売_JANコード",38
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","dany_item","0","character varying(60)",False,"卸販売_任意項目",39
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","dsys_reserve","0","character varying(1)",False,"卸販売_システムリザーブ",40
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_drecord_type","0","character varying(50)",False,"卸販売_エラー・レコード区分",41
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_ddata_ident","0","character varying(50)",False,"卸販売_エラー・データ識別",42
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dws_cd","0","character varying(50)",False,"卸販売_エラー・卸コード",43
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dws_sub_cd","0","character varying(50)",False,"卸販売_エラー・卸サブコード",44
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dws_org_cd","0","character varying(50)",False,"卸販売_エラー・卸組織コード",45
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_ddelivery_cd","0","character varying(50)",False,"卸販売_エラー・納入先コード",46
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dblank","0","character varying(50)",False,"卸販売_エラー・空白",47
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dst_dt","0","character varying(50)",False,"卸販売_エラー・発伝年月日",48
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dslip_nm","0","character varying(50)",False,"卸販売_エラー・伝票番号",49
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_ddealing_type","0","character varying(50)",False,"卸販売_エラー・取引区分",50
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dclm_month","0","character varying(50)",False,"卸販売_エラー・請求月",51
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_duniform_goods_cd","0","character varying(50)",False,"卸販売_エラー・統一商品コード",52
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_damount","0","character varying(50)",False,"卸販売_エラー・数量",53
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dun_price","0","character varying(50)",False,"卸販売_エラー・単価",54
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dmonetary_amount","0","character varying(50)",False,"卸販売_エラー・金額",55
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dbefor_dc_price","0","character varying(50)",False,"卸販売_エラー・値引前単価",56
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dafter_dc_price","0","character varying(50)",False,"卸販売_エラー・値引後単価",57
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dbefor_st_dt","0","character varying(50)",False,"卸販売_エラー・前発伝年月日",58
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dbefor_slip_nm","0","character varying(50)",False,"卸販売_エラー・前伝票番号",59
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dgoods_nm","0","character varying(50)",False,"卸販売_エラー・商品名",60
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_ddelivery_nm","0","character varying(50)",False,"卸販売_エラー・納入先名",61
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_djan_cd","0","character varying(50)",False,"卸販売_エラー・JANコード",62
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dany_item","0","character varying(50)",False,"卸販売_エラー・任意項目",63
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","err_dsys_reserve","0","character varying(50)",False,"卸販売_エラー・システムリザーブ",64
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","del_flg","0","boolean",True,"削除フラグ",65
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","reg_counter","0","integer",True,"登録回数",66
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","reg_usr","0","character varying(16)",True,"登録者コード",67
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","reg_dt","0","timestamp without time zone",True,"登録日",68
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","upd_usr","0","character varying(16)",True,"更新者コード",69
"t_recv_jd_wholesale_sales_hist","卸販売JD受信テーブル_履歴","upd_dt","0","timestamp without time zone",True,"更新日",70
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","seq","1","integer",True,,1
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hrecord_type","0","character varying(1)",False,,2
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hdata_ident","0","character varying(7)",False,,3
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hdata_type","0","character varying(2)",False,,4
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hdata_make_dt","0","character varying(6)",False,,5
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hdata_make_tm","0","character varying(6)",False,,6
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hfile_nm","0","character varying(2)",False,,7
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hdata_exec_dt","0","character varying(6)",False,,8
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hmaker_cd","0","character varying(12)",False,,9
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hsend_center_cd","0","character varying(8)",False,,10
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hlast_send_cd","0","character varying(8)",False,,11
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hdirect_sending_cd","0","character varying(8)",False,,12
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","horder_agency_cd","0","character varying(12)",False,,13
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","horder_post_cd","0","character varying(12)",False,,14
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","horder_agency_nm","0","character varying(15)",False,,15
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","horder_post_nm","0","character varying(10)",False,,16
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hfiller1","0","character varying(6)",False,,17
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hrecord_size","0","character varying(3)",False,,18
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hdata_sign","0","character varying(1)",False,,19
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hformat_ver","0","character varying(1)",False,,20
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hws_cd","0","character varying(3)",False,,21
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","hfiller2","0","character varying(121)",False,,22
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","drecord_type","0","character varying(1)",False,,23
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","ddata_ident","0","character varying(2)",False,,24
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dws_cd","0","character varying(3)",False,,25
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dws_sub_cd","0","character varying(2)",False,,26
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dws_org_cd","0","character varying(15)",False,,27
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","ddelivery_cd","0","character varying(10)",False,,28
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dblank","0","character varying(9)",False,,29
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dst_dt","0","character varying(6)",False,,30
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dslip_nm","0","character varying(7)",False,,31
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","ddealing_type","0","character varying(3)",False,,32
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dclm_month","0","character varying(5)",False,,33
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","duniform_goods_cd","0","character varying(9)",False,,34
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","damount","0","character varying(6)",False,,35
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dun_price","0","character varying(8)",False,,36
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dmonetary_amount","0","character varying(10)",False,,37
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dbefor_dc_price","0","character varying(8)",False,,38
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dafter_dc_price","0","character varying(8)",False,,39
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dbefor_st_dt","0","character varying(6)",False,,40
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dbefor_slip_nm","0","character varying(7)",False,,41
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dgoods_nm","0","character varying(40)",False,,42
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","ddelivery_nm","0","character varying(20)",False,,43
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dsales_dt","0","character varying(6)",False,,44
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","dany_item","0","character varying(59)",False,,45
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_drecord_type","0","character varying(50)",False,,46
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_ddata_ident","0","character varying(50)",False,,47
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dws_cd","0","character varying(50)",False,,48
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dws_sub_cd","0","character varying(50)",False,,49
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dws_org_cd","0","character varying(50)",False,,50
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_ddelivery_cd","0","character varying(50)",False,,51
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dblank","0","character varying(50)",False,,52
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dst_dt","0","character varying(50)",False,,53
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dslip_nm","0","character varying(50)",False,,54
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_ddealing_type","0","character varying(50)",False,,55
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dclm_month","0","character varying(50)",False,,56
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_duniform_goods_cd","0","character varying(50)",False,,57
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_damount","0","character varying(50)",False,,58
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dun_price","0","character varying(50)",False,,59
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dmonetary_amount","0","character varying(50)",False,,60
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dbefor_dc_price","0","character varying(50)",False,,61
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dafter_dc_price","0","character varying(50)",False,,62
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dbefor_st_dt","0","character varying(50)",False,,63
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dbefor_slip_nm","0","character varying(50)",False,,64
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dgoods_nm","0","character varying(50)",False,,65
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_ddelivery_nm","0","character varying(50)",False,,66
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dsales_dt","0","character varying(50)",False,,67
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","err_dany_item","0","character varying(50)",False,,68
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","del_flg","0","boolean",True,,69
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","reg_counter","0","integer",True,,70
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","reg_usr","0","character varying(16)",True,,71
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","reg_dt","0","timestamp without time zone",True,,72
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","upd_usr","0","character varying(16)",True,,73
"t_recv_nhi_wholesale_sales","卸販売NHI受信テーブル","upd_dt","0","timestamp without time zone",True,,74
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hist_id","1","bigint",True,"履歴ID",1
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hist_kbn","0","integer",True,"履歴区分",2
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","seq","0","integer",True,"連番",3
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hrecord_type","0","character varying(1)",False,"ヘッダー_レコード区分",4
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hdata_ident","0","character varying(7)",False,"ヘッダー_データシリアル№",5
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hdata_type","0","character varying(2)",False,"ヘッダー_データ種別",6
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hdata_make_dt","0","character varying(6)",False,"ヘッダー_データ作成日",7
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hdata_make_tm","0","character varying(6)",False,"ヘッダー_データ作成時刻",8
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hfile_nm","0","character varying(2)",False,"ヘッダー_ファイル№",9
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hdata_exec_dt","0","character varying(6)",False,"ヘッダー_データ処理日",10
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hmaker_cd","0","character varying(12)",False,"ヘッダー_利用者企業コード",11
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hsend_center_cd","0","character varying(8)",False,"ヘッダー_データ送信元センターコード",12
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hlast_send_cd","0","character varying(8)",False,"ヘッダー_最終送信先コード",13
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hdirect_sending_cd","0","character varying(8)",False,"ヘッダー_直接送信宛先コード",14
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","horder_agency_cd","0","character varying(12)",False,"ヘッダー_発注企業コード",15
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","horder_post_cd","0","character varying(12)",False,"ヘッダー_発注企業照会部署コード",16
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","horder_agency_nm","0","character varying(15)",False,"ヘッダー_発注企業名",17
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","horder_post_nm","0","character varying(10)",False,"ヘッダー_発注企業照会部署名",18
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hfiller1","0","character varying(6)",False,"ヘッダー_FILLER",19
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hrecord_size","0","character varying(3)",False,"ヘッダー_レコードサイズ",20
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hdata_sign","0","character varying(1)",False,"ヘッダー_データ有無サイン",21
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hformat_ver","0","character varying(1)",False,"ヘッダー_フォーマットバージョン",22
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hws_cd","0","character varying(3)",False,"ヘッダー_NHI卸コード",23
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","hfiller2","0","character varying(121)",False,"ヘッダー_FILLER",24
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","drecord_type","0","character varying(1)",False,"卸販売_レコード区分",25
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","ddata_ident","0","character varying(2)",False,"卸販売_データ識別",26
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dws_cd","0","character varying(3)",False,"卸販売_NHI卸コード",27
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dws_sub_cd","0","character varying(2)",False,"卸販売_NHI卸サブコード",28
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dws_org_cd","0","character varying(15)",False,"卸販売_卸組織コード",29
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","ddelivery_cd","0","character varying(10)",False,"卸販売_納入先コード",30
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dblank","0","character varying(9)",False,"卸販売_空白",31
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dst_dt","0","character varying(6)",False,"卸販売_発伝日",32
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dslip_nm","0","character varying(7)",False,"卸販売_伝票番号",33
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","ddealing_type","0","character varying(3)",False,"卸販売_取引区分",34
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dclm_month","0","character varying(5)",False,"卸販売_請求月",35
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","duniform_goods_cd","0","character varying(9)",False,"卸販売_商品コード",36
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","damount","0","character varying(6)",False,"卸販売_数量",37
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dun_price","0","character varying(8)",False,"卸販売_単価",38
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dmonetary_amount","0","character varying(10)",False,"卸販売_金額",39
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dbefor_dc_price","0","character varying(8)",False,"卸販売_値引前単価",40
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dafter_dc_price","0","character varying(8)",False,"卸販売_値引後単価",41
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dbefor_st_dt","0","character varying(6)",False,"卸販売_前発伝年月日",42
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dbefor_slip_nm","0","character varying(7)",False,"卸販売_前伝票番号",43
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dgoods_nm","0","character varying(40)",False,"卸販売_商品名",44
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","ddelivery_nm","0","character varying(20)",False,"卸販売_納入先名",45
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dsales_dt","0","character varying(6)",False,"卸販売_処理日",46
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","dany_item","0","character varying(59)",False,"卸販売_任意項目",47
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_drecord_type","0","character varying(50)",False,"卸販売_エラー・レコード区分",48
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_ddata_ident","0","character varying(50)",False,"卸販売_エラー・データ識別",49
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dws_cd","0","character varying(50)",False,"卸販売_エラー・卸コード",50
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dws_sub_cd","0","character varying(50)",False,"卸販売_エラー・卸サブコード",51
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dws_org_cd","0","character varying(50)",False,"卸販売_エラー・卸組織コード",52
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_ddelivery_cd","0","character varying(50)",False,"卸販売_エラー・納入先コード",53
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dblank","0","character varying(50)",False,"卸販売_エラー・空白",54
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dst_dt","0","character varying(50)",False,"卸販売_エラー・発伝年月日",55
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dslip_nm","0","character varying(50)",False,"卸販売_エラー・伝票番号",56
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_ddealing_type","0","character varying(50)",False,"卸販売_エラー・取引区分",57
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dclm_month","0","character varying(50)",False,"卸販売_エラー・請求月",58
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_duniform_goods_cd","0","character varying(50)",False,"卸販売_エラー・統一商品コード",59
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_damount","0","character varying(50)",False,"卸販売_エラー・数量",60
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dun_price","0","character varying(50)",False,"卸販売_エラー・単価",61
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dmonetary_amount","0","character varying(50)",False,"卸販売_エラー・金額",62
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dbefor_dc_price","0","character varying(50)",False,"卸販売_エラー・値引前単価",63
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dafter_dc_price","0","character varying(50)",False,"卸販売_エラー・値引後単価",64
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dbefor_st_dt","0","character varying(50)",False,"卸販売_エラー・前発伝年月日",65
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dbefor_slip_nm","0","character varying(50)",False,"卸販売_エラー・前伝票番号",66
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dgoods_nm","0","character varying(50)",False,"卸販売_エラー・商品名",67
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_ddelivery_nm","0","character varying(50)",False,"卸販売_エラー・納入先名",68
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dsales_dt","0","character varying(50)",False,"卸販売_エラー・処理日",69
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","err_dany_item","0","character varying(50)",False,"卸販売_エラー・任意項目",70
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","del_flg","0","boolean",True,"削除フラグ",71
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","reg_counter","0","integer",True,"登録回数",72
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","reg_usr","0","character varying(16)",True,"登録者コード",73
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","reg_dt","0","timestamp without time zone",True,"登録日",74
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","upd_usr","0","character varying(16)",True,"更新者コード",75
"t_recv_nhi_wholesale_sales_hist","卸販売NHI受信テーブル_履歴","upd_dt","0","timestamp without time zone",True,"更新日",76
"t_sales_work_file","販売データ取込ファイル","t_sales_work_id","1","integer",True,,1
"t_sales_work_file","販売データ取込ファイル","slip_nm","0","character varying(10)",True,,2
"t_sales_work_file","販売データ取込ファイル","line_nm","0","character varying(2)",True,,3
"t_sales_work_file","販売データ取込ファイル","inv_dt","0","character varying(8)",True,,4
"t_sales_work_file","販売データ取込ファイル","ship_dt","0","character varying(8)",True,,5
"t_sales_work_file","販売データ取込ファイル","ord_dt","0","character varying(8)",True,,6
"t_sales_work_file","販売データ取込ファイル","slipget_dt","0","character varying(8)",True,,7
"t_sales_work_file","販売データ取込ファイル","billing_cd","0","character varying(32)",True,,8
"t_sales_work_file","販売データ取込ファイル","billing_name","0","character varying(30)",True,,9
"t_sales_work_file","販売データ取込ファイル","customer_cd","0","character varying(32)",True,,10
"t_sales_work_file","販売データ取込ファイル","customer_name","0","character varying(30)",True,,11
"t_sales_work_file","販売データ取込ファイル","custom_zip_no","0","character varying(8)",True,,12
"t_sales_work_file","販売データ取込ファイル","custom_addr01","0","character varying(30)",True,,13
"t_sales_work_file","販売データ取込ファイル","custom_addr02","0","character varying(30)",True,,14
"t_sales_work_file","販売データ取込ファイル","delivery_cd","0","character varying(32)",True,,15
"t_sales_work_file","販売データ取込ファイル","delivery_name","0","character varying(30)",True,,16
"t_sales_work_file","販売データ取込ファイル","deli_zip_no","0","character varying(8)",True,,17
"t_sales_work_file","販売データ取込ファイル","deli_addr01","0","character varying(30)",True,,18
"t_sales_work_file","販売データ取込ファイル","deli_addr02","0","character varying(30)",True,,19
"t_sales_work_file","販売データ取込ファイル","deli_tel","0","character varying(15)",True,,20
"t_sales_work_file","販売データ取込ファイル","direct_delivery_cd","0","character varying(32)",True,,21
"t_sales_work_file","販売データ取込ファイル","direct_delivery_name","0","character varying(60)",True,,22
"t_sales_work_file","販売データ取込ファイル","dirdeli_zip_no","0","character varying(8)",True,,23
"t_sales_work_file","販売データ取込ファイル","dirdeli_addr01","0","character varying(30)",True,,24
"t_sales_work_file","販売データ取込ファイル","dirdeli_addr02","0","character varying(30)",True,,25
"t_sales_work_file","販売データ取込ファイル","dirdeli_tel","0","character varying(15)",True,,26
"t_sales_work_file","販売データ取込ファイル","catgroup_cd","0","character varying(3)",True,,27
"t_sales_work_file","販売データ取込ファイル","catgroup_name","0","character varying(30)",True,,28
"t_sales_work_file","販売データ取込ファイル","cat_cd","0","character varying(32)",True,,29
"t_sales_work_file","販売データ取込ファイル","marker_cd","0","character varying(3)",True,,30
"t_sales_work_file","販売データ取込ファイル","un_goods_cd","0","character varying(9)",True,,31
"t_sales_work_file","販売データ取込ファイル","cat_name","0","character varying(40)",True,,32
"t_sales_work_file","販売データ取込ファイル","lot_nm","0","character varying(15)",True,,33
"t_sales_work_file","販売データ取込ファイル","use_by_dt","0","character varying(8)",True,,34
"t_sales_work_file","販売データ取込ファイル","shipment_amount","0","integer",True,,35
